Sentence #,Word,Tag
1713,Email,O
1713,me,O
1713,on,O
1713,Indeed:,O
1713,indeed.com/r/Karan-,Email Address
1713,Turkar/9ed71ae013a9e899,Email Address
1713,WORK,O
1713,EXPERIENCE,O
1713,Software,Profil
1713,developer,Profil
1713,Microsoft,Companies worked at
1713,-,O
1713,August,O
1713,2016,O
1713,to,O
1713,Present,O
1713,Software,Profil
1713,developer,Profil
1714,EDUCATION,O
1714,BE,Degree
1714,DAVV,College Name
1714,SKILLS,O
1714,"C++,",Skills
1714,"Html,",Skills
1714,"Javascript,",Skills
1714,Software,Skills
1714,Development,Skills
1714,https://www.indeed.com/r/Karan-Turkar/9ed71ae013a9e899?isid=rex-download&ikw=download-top&co=IN,O
1714,https://www.indeed.com/r/Karan-Turkar/9ed71ae013a9e899?isid=rex-download&ikw=download-top&co=IN,O
1714,Akshay,Name
1714,Dubey,Name
1714,Actively,O
1714,looking,O
1714,for,O
1714,opportunity,O
1714,in,O
1714,.NET,O
1714,Development,O
1714,Pune,Location
1714,",",O
1714,Maharashtra,O
1714,-,O
1714,Email,O
1715,me,O
1715,on,O
1715,Indeed:,O
1715,indeed.com/r/Akshay-Dubey/87dcd40b335e6ffa,Email Address
1715,To,O
1715,work,O
1715,in,O
1715,a,O
1715,challenging,O
1715,environment,O
1715,that,O
1715,will,O
1715,test,O
1715,me,O
1715,at,O
1715,all,O
1715,level,O
1715,and,O
1715,allow,O
1715,me,O
1715,to,O
1715,utilize,O
1715,my,O
1715,professional,O
1715,as,O
1716,well,O
1716,as,O
1716,personal,O
1716,Skills,O
1716,by,O
1716,way,O
1716,of,O
1716,positive,O
1716,contribution,O
1716,to,O
1716,the,O
1716,organization.,O
1716,Willing,O
1716,to,O
1716,relocate,O
1716,to:,O
1716,Pune,Location
1716,",",O
1716,Maharashtra,O
1716,WORK,O
1716,EXPERIENCE,O
1716,Microsoft,Profil
1716,Student,Profil
1716,Partner,Profil
1716,MICROSOFT,Companies worked at
1717,-,O
1717,January,O
1717,2015,O
1717,to,O
1717,July,O
1717,2016,O
1717,Undergraduate,O
1717,Program,O
1717,ROLES,O
1717,&amp;,O
1717,RESPONSIBILITIES:,O
1717,The,O
1717,Microsoft,O
1717,Student,O
1717,Partners,O
1717,MSP,O
1717,is,O
1717,a,O
1717,worldwide,O
1717,recognizable,O
1717,program,O
1717,for,O
1717,students,O
1717,majoring,O
1717,in,O
1718,disciplines,O
1718,related,O
1718,to,O
1718,technology.,O
1718,A,O
1718,strong,O
1718,understanding,O
1718,of,O
1718,the,O
1718,overall,O
1718,set,O
1718,of,O
1718,Microsoft,O
1718,Visual,O
1718,languages,O
1718,and,O
1718,the,O
1718,.NET,O
1718,Framework,O
1718,along,O
1718,with,O
1718,specific,O
1718,demonstrable,O
1718,Skills,O
1718,in,O
1719,one,O
1719,or,O
1719,more,O
1719,languages,O
1719,or,O
1719,technologies.,O
1719,Conducted,O
1719,Session,O
1719,of,O
1719,Microsoft,O
1719,Azure,O
1719,Conference,O
1719,in,O
1719,September,O
1719,2015.,O
1719,Hosted,O
1719,tech,O
1719,events,O
1719,and,O
1719,gave,O
1719,demos,O
1719,on,O
1719,campus,O
1719,and,O
1719,actively,O
1720,involved,O
1720,in,O
1720,student,O
1720,technical,O
1720,clubs,O
1720,Microsoft,O
1720,Campus,O
1720,"Club,",O
1720,"societies,",O
1720,and,O
1720,"organizations,",O
1720,preferably,O
1720,in,O
1720,leadership,O
1720,roles.,O
1720,Join,O
1720,exclusive,O
1720,Microsoft,O
1720,training,O
1720,events,O
1720,to,O
1720,learn,O
1720,the,O
1720,latest,O
1720,technologies.,O
1721,Attended,O
1721,the,O
1721,Student,O
1721,Technology,O
1721,"Day,",O
1721,which,O
1721,included,O
1721,high-profile,O
1721,"presentations,",O
1721,such,O
1721,as,O
1721,one,O
1721,by,O
1721,the,O
1721,CEO,O
1721,of,O
1721,"Microsoft,",O
1721,Satya,O
1721,Nadella;,O
1721,and,O
1721,TechDays,O
1721,or,O
1721,DevCon,O
1721,Developer,O
1721,Conference,O
1722,Web,O
1722,Link:,O
1722,https://akshaydubey.wordpress.com/,O
1722,Microsoft,O
1722,Student,O
1722,Associa,O
1722,te,Companies worked at
1722,MICRO,Companies worked at
1722,SOFT,O
1722,-,O
1722,July,O
1722,2014,O
1722,to,O
1722,December,O
1722,2015,O
1722,Undergraduate,O
1722,Program,O
1722,ROLES,O
1722,&amp;,O
1722,RESPONSIBILITIES:,O
1722,The,O
1722,Microsoft,O
1722,Student,O
1722,Associate,O
1722,MSA,O
1723,program,O
1723,is,O
1723,an,O
1723,educational,O
1723,and,O
1723,promotional,O
1723,program,O
1723,especially,O
1723,for,O
1723,undergraduates,O
1723,Students.,O
1723,Microsoft,O
1723,Student,O
1723,Associates,O
1723,are,O
1723,technology,O
1723,"enthusiasts,",O
1723,student,O
1723,influencers,O
1723,using,O
1723,technology,O
1723,for,O
1723,social,O
1723,impact.,O
1723,Learn,O
1724,&amp;,O
1724,implement,O
1724,emerging,O
1724,technologies,O
1724,like,O
1724,Microsoft,O
1724,Visual,O
1724,Studio,O
1724,"IDE,",O
1724,"ASP.NET,",O
1724,and,O
1724,useful,O
1724,desktop,O
1724,application,O
1724,using,O
1724,the,O
1724,free,O
1724,tools,O
1724,&amp;,O
1724,emulato,O
1724,r.,Email Address
1724,https://www.indeed.com/r/Akshay-Dubey/,Email Address
1724,87dcd40b335e6ffa?isid=rex-download&ikw=download-top&co=IN,O
1724,Promoting,O
1724,and,O
1725,building,O
1725,city-level,O
1725,Microsoft,O
1725,Student,O
1725,User,O
1725,Group,O
1725,collaborating,O
1725,with,O
1725,other,O
1725,MSPs.,O
1725,Web,O
1725,Link:,O
1725,https://admicrosoft.blogspot.in/,O
1725,BE,O
1725,PROJECT,O
1725,UNDERTAKEN:,O
1725,PROJECT,O
1725,TITLE:,O
1725,Web,O
1725,Based,O
1725,Authentication,O
1725,Providing,O
1725,High,O
1725,Security,O
1725,of,O
1726,Graphical,O
1726,Images,O
1726,Making,O
1726,Ninja,O
1726,Password,O
1726,Authentication,O
1726,Tool.,O
1726,PROJECT,O
1726,DESCRIPTION:,O
1726,It,O
1726,was,O
1726,developed,O
1726,on,O
1726,ASP.NET,O
1726,framework,O
1726,and,O
1726,the,O
1726,main,O
1726,objective,O
1726,is,O
1726,to,O
1726,providing,O
1726,high,O
1726,security,O
1726,wall,O
1727,on,O
1727,web,O
1727,application,O
1727,and,O
1727,make,O
1727,convenient,O
1727,to,O
1727,user,O
1727,or,O
1727,stakeholder,O
1727,to,O
1727,secure,O
1727,their,O
1727,web,O
1727,application,O
1727,by,O
1727,using,O
1727,MS,O
1727,SQL,O
1727,Server,O
1727,databa,O
1727,se.,Degree
1727,EDUCATION,College Name
1727,B.E,College Name
1727,Si,College Name
1728,nhgad,O
1728,Institute,O
1728,2016,O
1728,HSC,O
1728,Maharashtra,O
1728,State,O
1728,-,O
1728,"Lonavale,",O
1728,Maharashtra,O
1728,2012,O
1728,SSC,O
1728,Maharashtra,O
1728,State,O
1728,2010,O
1728,Techno,O
1728,logy,Location
1728,&,O
1728,Science,O
1728,Pune,O
1728,University,O
1728,-,O
1728,"Lonavale,",O
1728,Mahar,O
1728,ashtra,Skills
1728,SKILLS,Skills
1729,.NET,Skills
1729,3,Skills
1729,"years,",Skills
1729,ASP,Skills
1729,1,Skills
1729,"year,",Skills
1729,ASP.NET,Skills
1729,1,Skills
1729,"year,",Skills
1729,C#,Skills
1729,1,Skills
1729,"year,",Skills
1729,databases.,Skills
1729,1,Skills
1729,"year,",Skills
1729,"C++,",Skills
1729,"Css,",Skills
1729,Java,Skills
1729,"script,",O
1729,"Html,",O
1729,C,O
1729,ADDITIONAL,O
1729,INFORMATION,O
1729,TE,O
1729,CHNICAL,Skills
1730,SKILLS,Skills
1730,Programming,Skills
1730,Languages,Skills
1730,C#,Skills
1730,".NET,",Skills
1730,"CPP,",Skills
1730,C,Skills
1730,Web,Skills
1730,Development,Skills
1730,"ASP.NET,",Skills
1730,"HTML,",Skills
1730,"CSS,",Skills
1730,JavaScript,Skills
1730,Tools,Skills
1730,used,Skills
1730,MS,Skills
1730,visual,Skills
1730,Studio,Skills
1730,"v2013,",Skills
1730,MS,Skills
1730,SQL,Skills
1730,Server,Skills
1730,v2008,Skills
1730,Operating,Skills
1730,Systems,Skills
1731,Windows,Skills
1731,10,Skills
1731,/,Skills
1731,8.1/,Skills
1731,7,Skills
1731,Databases,O
1731,MS-SQL,O
1731,Sayani,Name
1731,Goswami,Name
1731,I,Profil
1731,Phone,Profil
1731,solution,Profil
1731,Consultant,Profil
1731,Kolkata,Location
1731,",",O
1731,West,O
1731,Bengal,O
1731,-,O
1731,Email,O
1731,me,O
1731,on,O
1731,Indeed:,O
1731,indeed.com/r/Sayani-,Email Address
1731,Goswami/066e4d4956f82ee3,Email Address
1731,WORK,O
1732,EXPERIENCE,O
1732,I,Profil
1732,Phone,Profil
1732,solution,Profil
1732,Consultant,Profil
1732,-,O
1732,October,O
1732,2015,O
1732,to,O
1732,2017,O
1732,Job,O
1732,Profile,O
1732,-1,O
1732,Working,O
1732,as,O
1732,Sales,O
1732,Consultant,O
1732,Promoter,O
1732,MICROSOFT,Companies worked at
1732,-,O
1732,August,O
1732,2014,O
1732,to,O
1732,October,O
1732,2015,O
1733,EDUCATION,O
1733,Periyar,College Name
1733,University,College Name
1733,2016,O
1733,to,O
1733,Present,O
1733,"English,",O
1733,Hindi,O
1733,&,O
1733,Bengali,O
1733,Joydev,O
1733,Road,O
1733,Girls,O
1733,High,O
1733,School,O
1733,-,O
1733,"Barddhaman,",O
1733,West,O
1733,Bengal,O
1733,2004,O
1733,https://www.indeed.com/r/Sayani-Goswami/066e4d4956f82ee3?isid=rex-download&ikw=download-top&co=IN,O
1733,https://www.indeed.com/r/Sayani-Goswami/066e4d4956f82ee3?isid=rex-download&ikw=download-top&co=IN,O
1733,Sweety,Name
1733,Garg,Name
1733,"Bengaluru,",Location
1734,Karnataka,O
1734,-,O
1734,Email,O
1734,me,O
1734,on,O
1734,Indeed:,O
1734,indeed.com/r/Sweety-Garg/9f2d2afa546d730d,Email Address
1734,WORK,O
1734,EXPERIENCE,O
1734,Technical,Profil
1734,consultant,Profil
1734,Microsoft,Companies worked at
1734,-,O
1734,Bangalore,O
1734,"Urban,",O
1734,Karnataka,O
1734,-,O
1734,July,O
1734,2013,Date
1734,to,O
1734,Present,O
1734,EDUCATION,O
1734,B.Tech,Degree
1734,in,Degree
1734,Engineering,Degree
1735,SRM,College Name
1735,University,College Name
1735,-,O
1735,"Chennai,",O
1735,Tamil,O
1735,Nadu,O
1735,2013,Date
1735,Engineering,O
1735,Central,O
1735,Academy,O
1735,School,O
1735,2006,O
1735,ADDITIONAL,O
1735,INFORMATION,O
1735,TECHNICAL,O
1735,SKILLS:,O
1735,?,O
1735,Expertise,Skills
1735,in,Skills
1735,Microsoft,Skills
1735,Office,Skills
1735,Power,Skills
1735,"Point,",Skills
1735,Microsoft,Skills
1735,Office,Skills
1736,Word.,Skills
1736,?,Skills
1736,Basic,Skills
1736,knowledge,Skills
1736,about,Skills
1736,C,Skills
1736,C++,Skills
1736,Programming.,Skills
1736,?,Skills
1736,Management,Skills
1736,Skills.,Skills
1736,?,Skills
1736,Responsible.,Skills
1736,h,Companies worked at
1736,ttps://www.indeed.com/r/Sweety-Garg/9f2d2afa546d730d?isid=rex-download&ikw=download-top&co=IN,O
1736,Ramkrishan,Name
1736,Bhatt,Name
1736,python,Profil
1736,developer,Profil
1736,Bengaluru,Location
1736,",",O
1736,"Karnataka,",O
1736,Karnataka,O
1736,-,O
1736,Email,O
1737,me,O
1737,on,O
1737,Indeed:,O
1737,indeed.com/r/Ramkrishan-Bhatt/,Email Address
1737,da07dc6d058dfc64,Email Address
1737,WORK,O
1737,EXPERIENCE,O
1737,Python,Profil
1737,Developer,Profil
1737,Microsoft,O
1737,-,O
1737,Bengaluru,Location
1737,",",O
1737,Karnataka,O
1737,-,O
1737,June,O
1737,2017,O
1737,to,O
1737,November,O
1737,2017,O
1737,Career,O
1737,Summary,O
1737,7.5,O
1737,years,O
1737,IT-related,O
1738,employment,O
1738,as,O
1738,a,O
1738,Software,O
1738,Developer,O
1738,expert,O
1738,in,O
1738,"Python,",O
1738,web,O
1738,"development,",O
1738,familiar,O
1738,with,O
1738,"Django,",O
1738,"Flask,",O
1738,"Web2py,",O
1738,"Tensorflow,",O
1738,jupyter,O
1738,"Notebook,",O
1738,Machine,O
1738,learning,O
1738,and,O
1738,Artificial,O
1738,Intelligence,O
1738,.,O
1738,Played,O
1739,key,O
1739,role,O
1739,in,O
1739,the,O
1739,team,O
1739,as,O
1739,solution,O
1739,provider,O
1739,for,O
1739,simplifying,O
1739,the,O
1739,existing,O
1739,"system,",O
1739,while,O
1739,working,O
1739,for,O
1739,clients.,O
1739,saved,O
1739,cost,O
1739,and,O
1739,time,O
1739,per,O
1739,annum,O
1739,by,O
1739,automating,O
1740,administrative,O
1740,system.,O
1740,Wrote,O
1740,technical,O
1740,documents,O
1740,and,O
1740,user's,O
1740,manuals.,O
1740,Technical,O
1740,Summary,O
1740,Languages:,O
1740,"Python,",O
1740,"Java,",O
1740,Angular,O
1740,"JS,",O
1740,Polymer,O
1740,"1.0,",O
1740,Jquery.,O
1740,Library,O
1740,and,O
1740,tool:,O
1740,-,O
1740,"Tensorflow,",O
1740,Deep,O
1740,"Learning,",O
1741,Machine,O
1741,"Learning,",O
1741,"Word2vec,",O
1741,Artificial,O
1741,"Intelligence,",O
1741,"PyCharm,",O
1741,Jupiter,O
1741,Notebook,O
1741,Frameworks:,O
1741,"Django,",O
1741,"Web2py,",O
1741,"Flask,",O
1741,"JPA,",O
1741,Google,O
1741,App,O
1741,Engine,O
1741,"platform,",O
1741,Google,O
1741,Apps,O
1741,Integration.,O
1741,Databases:,O
1741,"MongoDB,",O
1741,Google,O
1741,Big,O
1741,TableNoSQL,O
1742,"database,",O
1742,MySQL,O
1742,"5.0,",O
1742,"Sqlite,",O
1742,Postgresql.,O
1742,Google,O
1742,Cloud,O
1742,"SQL,",O
1742,Redis,O
1742,Operating,O
1742,Systems:,O
1742,"Linuxubuntu,",O
1742,Window,O
1742,Applications:,O
1742,Google,O
1742,"Apps,",O
1742,Webex,O
1742,"database,",O
1742,"Zoho,",O
1742,"MS-Office,",O
1742,Google,O
1742,Apps,O
1742,migration,O
1742,from,O
1742,lotus,O
1743,"notes,",O
1743,Working,O
1743,with,O
1743,active,O
1743,directory,O
1743,syncing,O
1743,with,O
1743,the,O
1743,Google,O
1743,apps.,O
1743,Elastic,O
1743,"Search,",O
1743,Spring,O
1743,"MVC,",O
1743,Gantter,O
1743,product,O
1743,B1,O
1743,B2,O
1743,US,O
1743,VISA,O
1743,till,O
1743,2025,O
1743,EDUCATION,O
1743,Mongo,Degree
1743,Dadabari,O
1744,-,O
1744,"Ajmer,",O
1744,Rajasthan,O
1744,June,O
1744,2015,O
1744,to,O
1744,August,O
1744,2016,O
1744,BCA,Degree
1744,affiliated,College Name
1744,-,College Name
1744,"Kota,",College Name
1744,Rajasthan,College Name
1744,https://www.indeed.com/r/Ramkrishan-Bhatt/da07dc6d058dfc64?isid=rex-download&ikw=download-top&co=IN,O
1744,https://www.indeed.com/r/Ramkrishan-Bhatt/da07dc6d058dfc64?isid=rex-download&ikw=download-top&co=IN,O
1744,B.,Name
1744,Gokul,Name
1744,Gokul,Location
1744,",",O
1744,Uttar,O
1744,Pradesh,O
1744,-,O
1744,Email,O
1744,me,O
1744,on,O
1745,Indeed:,O
1745,indeed.com/r/B-Gokul/ca7750b94830268d,Email Address
1745,I,O
1745,Wish,O
1745,to,O
1745,acquire,O
1745,a,O
1745,high,O
1745,level,O
1745,of,O
1745,capability,O
1745,in,O
1745,project,O
1745,"management,",O
1745,"technical,",O
1745,Commercial,O
1745,&amp;,O
1745,project,O
1745,control,O
1745,aspects,O
1745,by,O
1745,inspiring,O
1745,"leadership,",O
1745,acumen,O
1745,to,O
1746,build,O
1746,&amp;,O
1746,lead,O
1746,a,O
1746,high,O
1746,Performing,O
1746,team,O
1746,to,O
1746,deliver,O
1746,results,O
1746,within,O
1746,strict,O
1746,time,O
1746,lines.,O
1746,Willing,O
1746,to,O
1746,relocate:,O
1746,Anywhere,O
1746,WORK,O
1746,EXPE,O
1746,RIENCE,Profil
1746,So,O
1746,ftware,Companies worked at
1746,M,Companies worked at
1746,icrosoft,O
1747,-,O
1747,2018,O
1747,to,O
1747,Present,O
1747,Tamil,O
1747,and,O
1747,English,O
1747,STRENGTH:,O
1747,Honest,O
1747,and,O
1747,Innovative,O
1747,ACADEMIC,O
1747,PROJECT:,O
1747,AADHAR,O
1747,RFID,O
1747,Card,O
1747,Based,O
1747,Voting,O
1747,Machine,O
1747,EDUCATION,O
1747,Government,O
1747,State,O
1747,board,O
1747,2015,O
1747,SSLC,O
1748,in,O
1748,Government,O
1748,State,O
1748,board,O
1748,2013,O
1748,BOARD,O
1748,UNIV,O
1748,ERSIT,Degree
1748,Y,O
1748,B.SC,College Name
1748,Periyar,College Name
1748,Uni,College Name
1748,versity,O
1748,-,O
1748,"Salem,",O
1748,Tamil,O
1748,Nadu,O
1748,SKILLS,Skills
1748,EXCEL,Skills
1748,Less,Skills
1748,than,Skills
1748,1,Skills
1748,"year,",Skills
1748,MICROSOFT,Skills
1748,WORD,Skills
1749,Less,Skills
1749,than,Skills
1749,1,Skills
1749,"year,",Skills
1749,MICROSOFT,Skills
1749,WORD,Skills
1749,2010,Skills
1749,Less,Skills
1749,than,Skills
1749,1,Skills
1749,"year,",Skills
1749,MS,Skills
1749,EXCEL,Skills
1749,Less,Skills
1749,than,Skills
1749,1,Skills
1749,"year,",Skills
1749,WORD,Skills
1749,Less,Skills
1749,than,Skills
1749,1,O
1749,year,O
1749,https://www.indeed.,O
1749,com/r,Location
1749,/B-Gokul/ca7750b94830268d?isid=rex-download&ikw=download-top&co=IN,O
1750,ADDITIONAL,O
1750,INFORMATION,O
1750,COMPUTER,O
1750,SKILLS:,Skills
1750,Ms,Skills
1750,Excel,Skills
1750,Microsoft,Skills
1750,w,Skills
1750,o,Companies worked at
1750,rd,O
1750,2010,O
1750,Anand,Name
1750,S,Name
1750,Bangalore,Location
1750,",",O
1750,Karnataka,O
1750,-,O
1750,Email,O
1750,me,O
1750,on,O
1750,Indeed:,O
1750,indeed.com/r/Anand-S/ce230cad6115ae68,Email Address
1750,WORK,O
1750,EXPERIENCE,O
1750,Space,Profil
1751,auditing,Profil
1751,Microsoft,Companies worked at
1751,-,O
1751,2017,O
1751,to,O
1751,2017,O
1751,Auditing,O
1751,the,O
1751,space.,O
1751,EDUCATION,O
1751,Vijaya,College Name
1751,main,College Name
1751,Vijaya,O
1751,SKILLS,O
1751,Good,Skills
1751,"listener,take",Skills
1751,up,Skills
1751,"responsibilities,good",Skills
1751,at,Skills
1751,"communication,great",Skills
1751,at,Skills
1751,taking,Skills
1751,"challenges,excellent",Skills
1751,in,Skills
1751,various,Skills
1752,sports,Skills
1752,like,Skills
1752,"soccer,cricket,kabbadi,cycling,running,swimming,",Skills
1752,fluent,Skills
1752,in,Skills
1752,"English,kannada,",Skills
1752,known,Skills
1752,languages,Skills
1752,"hindi,tail,telugu",Skills
1752,https://www.indeed.com/r/Anand-S/ce230cad6115ae68?isid=rex-download&ikw=download-top&co=IN,O
1752,Krishna,Name
1752,Prasad,Name
1752,Patna,Location
1752,",",O
1752,Bihar,O
1752,-,O
1752,Email,O
1752,me,O
1752,on,O
1752,Indeed:,O
1752,indeed.com/r/Krishna-Prasad/b8d7a1135a44a37a,Email Address
1752,Willing,O
1752,to,O
1752,relocate,O
1752,to:,O
1753,Patna,Location
1753,",",O
1753,Bihar,O
1753,-,O
1753,"Danapur,",O
1753,Bihar,O
1753,WORK,O
1753,EXPERIENCE,O
1753,Data,Profil
1753,Entry,Profil
1753,Operator,Profil
1753,Microsoft,Companies worked at
1753,EDUCATION,O
1753,BSc,Degree
1753,in,Degree
1753,Computer,Degree
1753,Science,Degree
1753,Magadh,College Name
1753,university,College Name
1753,-,O
1753,Patna,Location
1753,",",O
1753,Bihar,O
1753,https://www.,O
1753,indeed.com/r/Krishna-Prasad/b8d7a1135a44a37a,Email Address
1754,?isid=rex-download&ikw=download-top&co=IN,O
1754,Saurabh,Name
1754,Sandhikar,Name
1754,SAURABH,O
1754,SANDHIKAR,O
1754,Hyderabad,Location
1754,",",O
1754,Telangana,O
1754,-,O
1754,Email,O
1754,me,O
1754,on,O
1754,Indeed:,O
1754,indeed.com/r/Saurabh-Sandhikar/,Email Address
1754,e490c0d49e5aa698,Email Address
1754,Willing,O
1754,to,O
1754,relocate,O
1754,to:,O
1754,"hyderbad,",O
1754,Telangana,O
1754,WORK,O
1754,EXPERIENCE,O
1754,Advocacy,O
1754,Operations,O
1755,Specialist,O
1755,AMAZON,O
1755,Advocacy,O
1755,operations,O
1755,specialist,O
1755,What,O
1755,I,O
1755,Do,O
1755,at,O
1755,my,O
1755,current,O
1755,job?,O
1755,Investigation,O
1755,and,O
1755,analysis,O
1755,of,O
1755,private,O
1755,social,O
1755,media,O
1755,posts,O
1755,related,O
1755,to,O
1755,delivery,O
1755,experience,O
1755,and,O
1756,presentation,O
1756,of,O
1756,data,O
1756,to,O
1756,the,O
1756,stakeholders.,O
1756,Management,O
1756,of,O
1756,service,O
1756,areas,O
1756,and,O
1756,logistics,O
1756,routing,O
1756,for,O
1756,Amazon,O
1756,delivery,O
1756,partners,O
1756,is,O
1756,UK,O
1756,and,O
1756,marketplace.,O
1756,Resolving,O
1756,Trouble,O
1756,Tickets,O
1756,of,O
1757,high,O
1757,severity,O
1757,and,O
1757,updating,O
1757,leadership,O
1757,and,O
1757,team,O
1757,about,O
1757,ongoing,O
1757,issues.,O
1757,Managing,O
1757,rate,O
1757,hikes,O
1757,and,O
1757,peak,O
1757,pricing,O
1757,for,O
1757,Amazon,O
1757,delivery,O
1757,partners,O
1757,during,O
1757,bad,O
1757,road/weather,O
1757,conditions,O
1757,My,O
1758,performance,O
1758,at,O
1758,work:,O
1758,I,O
1758,was,O
1758,responsible,O
1758,for,O
1758,improving,O
1758,the,O
1758,delivery,O
1758,experience,O
1758,of,O
1758,hundreds,O
1758,Amazon,O
1758,flex,O
1758,delivery,O
1758,partners,O
1758,by,O
1758,resolving,O
1758,their,O
1758,issues,O
1758,which,O
1758,they,O
1758,posted,O
1758,on,O
1759,private,O
1759,social,O
1759,media,O
1759,group,O
1759,investigating,O
1759,the,O
1759,"issues,",O
1759,driver,O
1759,related,O
1759,information,O
1759,and,O
1759,escalating,O
1759,to,O
1759,the,O
1759,right,O
1759,leadership,O
1759,I,O
1759,was,O
1759,responsible,O
1759,for,O
1759,helping,O
1759,nearly,O
1759,30,O
1759,amazon,O
1759,delivery,O
1760,partners,O
1760,flex,O
1760,from,O
1760,wrongly,O
1760,getting,O
1760,terminated,O
1760,from,O
1760,work.,O
1760,I,O
1760,reported,O
1760,many,O
1760,app,O
1760,related,O
1760,issues,O
1760,by,O
1760,investigating,O
1760,the,O
1760,posts,O
1760,by,O
1760,delivery,O
1760,"partners,",O
1760,resolved,O
1760,flaws,O
1760,which,O
1760,effected,O
1761,work,O
1761,productivity.,O
1761,Because,O
1761,of,O
1761,my,O
1761,computer,O
1761,science,O
1761,background,O
1761,I,O
1761,was,O
1761,able,O
1761,to,O
1761,understand,O
1761,the,O
1761,app,O
1761,issues,O
1761,faced,O
1761,I,O
1761,was,O
1761,awarded,O
1761,as,O
1761,the,O
1761,best,O
1761,performer,O
1761,of,O
1762,the,O
1762,team,O
1762,during,O
1762,peak,O
1762,end,O
1762,annual,O
1762,event,O
1762,Microsoft,Profil
1762,Student,Profil
1762,partner,Profil
1762,Microsoft,Companies worked at
1762,Microsoft,Profil
1762,Student,Profil
1762,partner,Profil
1762,EDUCATION,O
1762,B.Tech,Degree
1762,in,Degree
1762,CSE,Degree
1762,Gandhi,College Name
1762,Institute,College Name
1762,of,College Name
1762,Science,College Name
1762,And,College Name
1762,Technology,College Name
1762,GITAM,College Name
1763,University,College Name
1763,June,O
1763,2012,O
1763,to,O
1763,April,O
1763,2016,Date
1763,https://www.indeed.com/r/Saurabh-Sandhikar/e490c0d49e5aa698?isid=rex-download&ikw=download-top&co=IN,O
1763,https://www.indeed.com/r/Saurabh-Sandhikar/e490c0d49e5aa698?isid=rex-download&ikw=download-top&co=IN,O
1763,Delta,O
1763,Academy,O
1763,for,O
1763,IIT-JEE,O
1763,May,O
1763,2010,O
1763,to,O
1763,May,O
1763,2012,O
1763,St,O
1763,Georges,O
1763,Grammar,O
1763,School,O
1763,June,O
1763,2009,O
1763,to,O
1763,April,O
1764,2010,O
1764,SKILLS,O
1764,EXCEL,Skills
1764,Less,Skills
1764,than,Skills
1764,1,Skills
1764,"year,",Skills
1764,HTML,Skills
1764,Less,Skills
1764,than,Skills
1764,1,Skills
1764,"year,",Skills
1764,JAVASCRIPT,Skills
1764,Less,Skills
1764,than,Skills
1764,1,Skills
1764,"year,",Skills
1764,MS,Skills
1764,EXCEL,Skills
1764,Less,Skills
1764,than,Skills
1764,1,Skills
1764,"year,",Skills
1764,SQL,Skills
1764,Less,Skills
1765,than,Skills
1765,1,Skills
1765,year,Skills
1765,ADDITIONAL,O
1765,INFORMATION,O
1765,years.,O
1765,Microsoft,Companies worked at
1765,student,O
1765,partner-Developed,O
1765,applications,O
1765,and,O
1765,games,O
1765,for,O
1765,windows,O
1765,and,O
1765,windows,O
1765,phone,O
1765,store,O
1765,and,O
1765,held,O
1765,presentations,O
1765,in,O
1765,engineering,O
1765,colleges,O
1765,informing,O
1766,students,O
1766,about,O
1766,latest,O
1766,technologies.,O
1766,Microsoft,Companies worked at
1766,Certified,O
1766,Technology,O
1766,Associate:,O
1766,Web,O
1766,Development,O
1766,Fundamentals.,O
1766,Completed,O
1766,Microsoft,Companies worked at
1766,Leadlab,O
1766,&amp;,O
1766,Global,O
1766,Sharpers,O
1766,Fellowship.,O
1766,Completed,O
1766,Ethical,O
1766,hacking,O
1766,courses,O
1766,by,O
1766,Computer,O
1766,Society,O
1767,of,O
1767,India,O
1767,and,O
1767,Ankit,O
1767,Fadia.,O
1767,Participated,O
1767,in,O
1767,State,O
1767,level,O
1767,table,O
1767,tennis,O
1767,championship,O
1767,for,O
1767,3,O
1767,year,O
1767,s.,Skills
1767,SKILLS,Skills
1767,SQL,Skills
1767,MS,Skills
1767,Excel,Skills
1767,HTML,Skills
1767,Javasc,Skills
1767,ript,O
1767,Priyesh,Name
1767,Dubey,Name
1768,Azure,Profil
1768,Developer,Profil
1768,with,O
1768,9,Duration
1768,Yrs,Duration
1768,8,Duration
1768,month,Duration
1768,s,O
1768,of,O
1768,working,O
1768,experience,O
1768,in,O
1768,Dot,O
1768,Net,O
1768,Technologies,O
1768,Hyderabad,Location
1768,",",O
1768,Telangana,O
1768,-,O
1768,Email,O
1768,me,O
1768,on,O
1768,Indeed:,O
1768,indeed.com/r/Priyesh-Dubey/cd079a9e5de18281,Email Address
1768,Willing,O
1769,to,O
1769,relocate,O
1769,to:,O
1769,"Pune,",O
1769,Maharashtra,O
1769,-,O
1769,Hyderabad,Location
1769,",",O
1769,Telangana,O
1769,-,O
1769,Bangalore,O
1769,"Urban,",O
1769,Karnataka,O
1769,WORK,O
1769,EXPERIENCE,O
1769,Architect,Profil
1769,Cognizant,Companies worked at
1769,-,O
1769,Hyderabad,Location
1769,",",O
1769,Telangana,O
1769,-,O
1769,August,O
1769,2017,O
1769,to,O
1770,Present,O
1770,2017.,O
1770,Worked,O
1770,with,O
1770,Microsoft,Companies worked at
1770,",",O
1770,Hyderabad,Location
1770,as,O
