,Sentence_#,Word,Tag
38454,2005,in,O
38455,2005,analyzing,O
38456,2005,the,O
38457,2005,data,O
38458,2005,from,O
38459,2005,ticketing,O
38460,2005,tool.,O
38461,2006,There,O
38462,2006,might,O
38463,2006,be,O
38464,2006,cases,O
38465,2006,where,O
38466,2006,different,O
38467,2006,teams,O
38468,2006,work,O
38469,2006,on,O
38470,2006,the,O
38471,2006,tickets,O
38472,2006,raised.,O
38473,2007,This,O
38474,2007,reports,O
38475,2007,helps,O
38476,2007,to,O
38477,2007,analyses,O
38478,2007,the,O
38479,2007,team,O
38480,2007,wise,O
38481,2007,ticket,O
38482,2007,count.,O
38483,2008,We,O
38484,2008,can,O
38485,2008,there,O
38486,2008,by,O
38487,2008,monitor,O
38488,2008,the,O
38489,2008,performance,O
38490,2008,of,O
38491,2008,various,O
38492,2008,teams.,O
38493,2009,This,O
38494,2009,report,O
38495,2009,displays,O
38496,2009,the,O
38497,2009,number,O
38498,2009,of,O
38499,2009,Incidents,O
38500,2009,and,O
38501,2009,Service,O
38502,2009,Requests,O
38503,2009,logged,O
38504,2009,in,O
38505,2009,each,O
38506,2009,month.,O
38507,2010,Also,O
38508,2010,it,O
38509,2010,shows,O
38510,2010,total,O
38511,2010,tickets,O
38512,2010,Incidents,O
38513,2010,+,O
38514,2010,Service,O
38515,2010,requests,O
38516,2010,logged,O
38517,2010,in,O
38518,2010,each,O
38519,2010,month.,O
38520,2011,This,O
38521,2011,Report,O
38522,2011,shows,O
38523,2011,the,O
38524,2011,number,O
38525,2011,of,O
38526,2011,tickets,O
38527,2011,logged,O
38528,2011,per,O
38529,2011,country,O
38530,2011,and,O
38531,2011,it,O
38532,2011,has,O
38533,2011,been,O
38534,2011,grouped,O
38535,2011,month,O
38536,2011,wise,O
38537,2011,for,O
38538,2011,various,O
38539,2011,application,O
38540,2011,groups,O
38541,2011,such,O
38542,2011,as,O
38543,2011,"Maximo,",O
38544,2011,Kronos,O
38545,2011,and,O
38546,2011,BIEM,O
38547,2011,within,O
38548,2011,a,O
38549,2011,date,O
38550,2011,range.,O
38551,2012,rptdesign,O
38552,2012,Vendor,O
38553,2012,Reported,O
38554,2012,Hours,O
38555,2012,This,O
38556,2012,report,O
38557,2012,will,O
38558,2012,fetch,O
38559,2012,the,O
38560,2012,details,O
38561,2012,of,O
38562,2012,vendor,O
38563,2012,type,O
38564,2012,labor,O
38565,2012,working,O
38566,2012,hours,O
38567,2012,for,O
38568,2012,each,O
38569,2012,WOs.,O
38570,2013,Role,O
38571,2013,Quality,O
38572,2013,Anchor,O
38573,2013,Working,O
38574,2013,as,O
38575,2013,Quality,O
38576,2013,Anchor,O
38577,2013,for,O
38578,2013,my,O
38579,2013,"team,",O
38580,2013,which,O
38581,2013,involves,O
38582,2013,creating,O
38583,2013,defect,O
38584,2013,prevention,O
38585,2013,"analysis,",O
38586,2013,tracking,O
38587,2013,all,O
38588,2013,the,O
38589,2013,works,O
38590,2013,and,O
38591,2013,auditing,O
38592,2013,for,O
38593,2013,quality,O
38594,2013,Providing,O
38595,2013,Statistics,O
38596,2013,about,O
38597,2013,the,O
38598,2013,monthly,O
38599,2013,activities,O
38600,2013,done,O
38601,2013,by,O
38602,2013,the,O
38603,2013,team,O
38604,2013,From,O
38605,2013,defect,O
38606,2013,prevent,O
38607,2013,analysis,O
38608,2013,focus,O
38609,2013,on,O
38610,2013,specific,O
38611,2013,topic,O
38612,2013,and,O
38613,2013,conducting,O
38614,2013,brainstorming,O
38615,2013,session,O
38616,2013,with,O
38617,2013,team,O
38618,2013,to,O
38619,2013,avoid,O
38620,2013,the,O
38621,2013,defects,O
38622,2013,Responsible,O
38623,2013,for,O
38624,2013,gathering,O
38625,2013,the,O
38626,2013,requirements,O
38627,2013,from,O
38628,2013,Client,O
38629,2013,and,O
38630,2013,participate,O
38631,2013,in,O
38632,2013,Client,O
38633,2013,Conferences.,O
38634,2014,Divide,O
38635,2014,the,O
38636,2014,requirements,O
38637,2014,into,O
38638,2014,various,O
38639,2014,sprints,O
38640,2014,based,O
38641,2014,on,O
38642,2014,the,O
38643,2014,velocity.,O
38644,2015,Distribute,O
38645,2015,the,O
38646,2015,requirements,O
38647,2015,to,O
38648,2015,the,O
38649,2015,team,O
38650,2015,and,O
38651,2015,monitor,O
38652,2015,the,O
38653,2015,development,O
38654,2015,progress,O
38655,2015,and,O
38656,2015,provide,O
38657,2015,clarification,O
38658,2015,on,O
38659,2015,the,O
38660,2015,technical/functional,O
38661,2015,requirements.,O
38662,2016,Mentor,O
38663,2016,for,O
38664,2016,the,O
38665,2016,new,O
38666,2016,members,O
38667,2016,joining,O
38668,2016,the,O
38669,2016,team.,O
38670,2017,Other,O
38671,2017,Job,O
38672,2017,Related,O
38673,2017,Activities,O
38674,2017,Successfully,O
38675,2017,Completed,O
38676,2017,Training,O
38677,2017,in,O
38678,2017,Design,O
38679,2017,Thinking,O
38680,2017,course,O
38681,2017,and,O
38682,2017,Kronos,O
38683,2017,tool,O
38684,2017,which,O
38685,2017,keeps,O
38686,2017,tracks,O
38687,2017,on,O
38688,2017,Work,O
38689,2017,force,O
38690,2017,management.,O
38691,2018,Maximo,O
38692,2018,consultant,O
38693,2018,Infosys,COMPANIES_WORKED_AT
38694,2018,Limited,COMPANIES_WORKED_AT
38695,2018,around,O
38696,2018,4.8,O
38697,2018,years,YEARS_OF_EXPERIENCE
38698,2018,IT,O
38699,2018,professional,O
38700,2018,with,O
38701,2018,4.4,O
38702,2018,years,YEARS_OF_EXPERIENCE
38703,2018,of,O
38704,2018,experience,O
38705,2018,in,O
38706,2018,BIRT,O
38707,2018,"reporting,",O
38708,2018,application,O
38709,2018,support,O
38710,2018,in,O
38711,2018,IBM,O
38712,2018,MAXIMO,O
38713,2018,Application.,O
38714,2019,IBM,O
38715,2019,Certified,O
38716,2019,MAXIMO,O
38717,2019,ASSET,O
38718,2019,"MANAGEMENT,",O
38719,2019,PURCHASE,O
38720,2019,"ORDER,",O
38721,2019,"PROCUREMENT,",O
38722,2019,PURCHASE,O
38723,2019,REQUISITION,O
38724,2019,Professional,O
38725,2019,Submitted,O
38726,2019,Internal,O
38727,2019,tutorial,O
38728,2019,document,O
38729,2019,on,O
38730,2019,Configuration,O
38731,2019,of,O
38732,2019,Hover,O
38733,2019,Dialogs,O
38734,2019,and,O
38735,2019,Its,O
38736,2019,usage,O
38737,2019,in,O
38738,2019,Maximo,O
38739,2019,V7.6,O
38740,2019,Worked,O
38741,2019,on,O
38742,2019,various,O
38743,2019,customer,O
38744,2019,requirements,O
38745,2019,and,O
38746,2019,having,O
38747,2019,overall,O
38748,2019,experience,O
38749,2019,with,O
38750,2019,?,O
38751,2020,Maximo,O
38752,2020,automation,O
38753,2020,and,O
38754,2020,implementation,O
38755,2020,?,O
38756,2021,"Portals,",O
38757,2021,Workflows,O
38758,2021,Designing,O
38759,2021,?,O
38760,2022,Work,O
38761,2022,order,O
38762,2022,"tracking,",O
38763,2022,"Invoicing,",O
38764,2022,Purchase,O
38765,2022,order,O
38766,2022,?,O
38767,2023,Maximo,O
38768,2023,Integration,O
38769,2023,Framework,O
38770,2023,MIF,O
38771,2023,?,O
38772,2024,"Labors,",O
38773,2024,"Crews,",O
38774,2024,Security,O
38775,2024,Group,O
38776,2024,Set,O
38777,2024,up,O
38778,2024,?,O
38779,2025,"Domains,",O
38780,2025,Database,O
38781,2025,configuration,O
38782,2025,?,O
38783,2026,Basics,O
38784,2026,of,O
38785,2026,"BIRT,",O
38786,2026,Cognos,O
38787,2026,"Reporting,",O
38788,2026,Monitor,O
38789,2026,logs,O
38790,2026,from,O
38791,2026,Admin,O
38792,2026,console.,O
38793,2027,Maximo,O
38794,2027,Java,O
38795,2027,customization,O
38796,2027,?,O
38797,2028,Maximo,O
38798,2028,Installation/Upgradation,O
38799,2028,?,O
38800,2029,Basic,O
38801,2029,WebSphere,O
38802,2029,function,O
38803,2029,Strong,O
38804,2029,interpersonal,O
38805,2029,skills,O
38806,2029,and,O
38807,2029,the,O
38808,2029,ability,O
38809,2029,to,O
38810,2029,work,O
38811,2029,in,O
38812,2029,team,O
38813,2029,efficiently.,O
38814,2030,Customer,O
38815,2030,Service,O
38816,2030,support,O
38817,2030,experience,O
38818,2030,in,O
38819,2030,a,O
38820,2030,helpdesk,O
38821,2030,environment.,O
38822,2031,Strong,O
38823,2031,dedication,O
38824,2031,towards,O
38825,2031,work,O
38826,2031,to,O
38827,2031,ensure,O
38828,2031,delivery,O
38829,2031,of,O
38830,2031,projects,O
38831,2031,according,O
38832,2031,to,O
38833,2031,the,O
38834,2031,schedules.,O
38835,2032,Proactively,O
38836,2032,approached,O
38837,2032,for,O
38838,2032,delivering,O
38839,2032,excellent,O
38840,2032,customer,O
38841,2032,service,O
38842,2032,and,O
38843,2032,liaising,O
38844,2032,with,O
38845,2032,stakeholders.,O
38846,2033,"Ambitious,",O
38847,2033,enthusiastic,O
38848,2033,and,O
38849,2033,highly,O
38850,2033,motivated,O
38851,2033,person,O
38852,2033,with,O
38853,2033,excellent,O
38854,2033,problem,O
38855,2033,solving,O
38856,2033,skills,O
38857,2033,and,O
38858,2033,also,O
38859,2033,having,O
38860,2033,ability,O
38861,2033,to,O
38862,2033,quickly,O
38863,2033,master,O
38864,2033,new,O
38865,2033,technologies,O
38866,2033,and,O
38867,2033,skills.,O
38868,2034,Maintains,O
38869,2034,effective,O
38870,2034,work,O
38871,2034,behavior,O
38872,2034,in,O
38873,2034,the,O
38874,2034,face,O
38875,2034,of,O
38876,2034,setbacks,O
38877,2034,or,O
38878,2034,pressure.,O
38879,2035,Strong,O
38880,2035,multi-tasking,O
38881,2035,"capability,",O
38882,2035,target,O
38883,2035,and,O
38884,2035,deadline,O
38885,2035,oriented.,O
38886,2036,Engaging,O
38887,2036,and,O
38888,2036,resilient,O
38889,2036,communicator,O
38890,2036,demonstrating,O
38891,2036,influencing,O
38892,2036,skills,O
38893,2036,and,O
38894,2036,an,O
38895,2036,ability,O
38896,2036,to,O
38897,2036,adapt,O
38898,2036,approaches,O
38899,2036,to,O
38900,2036,differing,O
38901,2036,situations,O
38902,2036,Role,O
38903,2036,Senior,O
38904,2036,Systems,O
38905,2036,Engineer,O
38906,2036,Working,O
38907,2036,as,O
38908,2036,Maximo,PROFIL
38909,2036,Consultant,PROFIL
38910,2036,for,O
38911,2036,Bombardier,O
38912,2036,"Transportation,",O
38913,2036,Canada,O
38914,2036,Strong,O
38915,2036,knowledge,O
38916,2036,in,O
38917,2036,Maximo,O
38918,2036,configuration,O
38919,2036,using,O
38920,2036,Automation,O
38921,2036,"Scripting,",O
38922,2036,Database,O
38923,2036,"configuration,",O
38924,2036,Application,O
38925,2036,"Designer,",O
38926,2036,"Domains,",O
38927,2036,Workflows,O
38928,2036,and,O
38929,2036,other,O
38930,2036,major,O
38931,2036,applications,O
38932,2036,Providing,O
38933,2036,efficient,O
38934,2036,solution,O
38935,2036,for,O
38936,2036,the,O
38937,2036,issues,O
38938,2036,related,O
38939,2036,to,O
38940,2036,Work,O
38941,2036,"orders,",O
38942,2036,Asset,O
38943,2036,"configuration,",O
38944,2036,Item,O
38945,2036,"Master,",O
38946,2036,Preventive,O
38947,2036,"Maintenance,",O
38948,2036,"Inventory,",O
38949,2036,Domain,O
38950,2036,related,O
38951,2036,issue,O
38952,2036,Thorough,O
38953,2036,"implementation,",O
38954,2036,support,O
38955,2036,knowledge,O
38956,2036,of,O
38957,2036,Bombardier,O
38958,2036,Transportation,O
38959,2036,Maximo,O
38960,2036,version,O
38961,2036,"4,",O
38962,2036,"6,",O
38963,2036,7.1,O
38964,2036,and,O
38965,2036,7.6.,O
38966,2037,Having,O
38967,2037,experience,O
38968,2037,in,O
38969,2037,Maximo,O
38970,2037,"Implementation,",O
38971,2037,L2,O
38972,2037,and,O
38973,2037,L3,O
38974,2037,"support,",O
38975,2037,and,O
38976,2037,deployment,O
38977,2037,activities,O
38978,2037,Having,O
38979,2037,experience,O
38980,2037,in,O
38981,2037,Incident,O
38982,2037,"Management,",O
38983,2037,Problem,O
38984,2037,"management,",O
38985,2037,Change,O
38986,2037,"management,",O
38987,2037,Service,O
38988,2037,"Request,",O
38989,2037,and,O
38990,2037,other,O
38991,2037,applications.,O
38992,2038,Delivering,O
38993,2038,100%,O
38994,2038,effectiveness,O
38995,2038,in,O
38996,2038,resolving,O
38997,2038,ticket,O
38998,2038,by,O
38999,2038,ensuring,O
39000,2038,compliance,O
39001,2038,with,O
39002,2038,client,O
39003,2038,Service,O
39004,2038,Level,O
39005,2038,Agreements,O
39006,2038,SLAs,O
39007,2038,Developing,O
39008,2038,Conditional,O
39009,2038,Queries/Reports,O
39010,2038,to,O
39011,2038,verify,O
39012,2038,the,O
39013,2038,desired,O
39014,2038,results.,O
39015,2039,Worked,O
39016,2039,on,O
39017,2039,various,O
39018,2039,formal,O
39019,2039,and,O
39020,2039,informal,O
39021,2039,production,O
39022,2039,reports.,O
39023,2040,Created,O
39024,2040,the,O
39025,2040,template,O
39026,2040,for,O
39027,2040,maintaining,O
39028,2040,the,O
39029,2040,application,O
39030,2040,maintenance,O
39031,2040,activities.,O
39032,2041,Worked,O
39033,2041,in,O
39034,2041,many,O
39035,2041,configuration,O
39036,2041,management,O
39037,2041,applications,O
39038,2041,for,O
39039,2041,asset,O
39040,2041,management,O
39041,2041,related,O
39042,2041,activities,O
39043,2041,for,O
39044,2041,future,O
39045,2041,implementation.,O
39046,2042,Resolved,O
39047,2042,many,O
39048,2042,critical,O
39049,2042,issues,O
39050,2042,which,O
39051,2042,appreciated,O
39052,2042,by,O
39053,2042,client,O
39054,2042,BIRT,O
39055,2042,Reports,O
39056,2042,BTRAMR0001SYSER.rptdesign,O
39057,2042,Work,O
39058,2042,order,O
39059,2042,report,O
39060,2042,My,O
39061,2042,client,O
39062,2042,was,O
39063,2042,using,O
39064,2042,default,O
39065,2042,BTRAMR2,O
39066,2042,Work,O
39067,2042,order,O
39068,2042,reports.,O
39069,2043,They,O
39070,2043,also,O
39071,2043,use,O
39072,2043,a,O
39073,2043,different,O
39074,2043,work,O
39075,2043,order,O
39076,2043,report,O
39077,2043,in,O
39078,2043,Maximo,O
39079,2043,V4,O
39080,2043,and,O
39081,2043,V6.,O
39082,2044,The,O
39083,2044,earlier,O
39084,2044,used,O
39085,2044,report,O
39086,2044,have,O
39087,2044,many,O
39088,2044,drawbacks,O
39089,2044,such,O
39090,2044,as,O
39091,2044,No,O
39092,2044,Flexibility,O
39093,2044,for,O
39094,2044,modification,O
39095,2044,since,O
39096,2044,it,O
39097,2044,is,O
39098,2044,used,O
39099,2044,by,O
39100,2044,many,O
39101,2044,divisions,O
39102,2044,Empty,O
39103,2044,"boxes,",O
39104,2044,lot,O
39105,2044,of,O
39106,2044,missing,O
39107,2044,information,O
39108,2044,Not,O
39109,2044,align,O
39110,2044,with,O
39111,2044,Systems,O
39112,2044,objectives,O
39113,2044,and,O
39114,2044,processes,O
39115,2044,Historical,O
39116,2044,context,O
39117,2044,on,O
39118,2044,the,O
39119,2044,asset,O
39120,2044,is,O
39121,2044,missing,O
39122,2044,Esthetical,O
39123,2044,issues,O
39124,2044,Font,O
39125,2044,too,O
39126,2044,"small,",O
39127,2044,input,O
39128,2044,fields,O
39129,2044,not,O
39130,2044,instinctive,O
39131,2044,No,O
39132,2044,bar,O
39133,2044,coding,O
39134,2044,used,O
39135,2044,The,O
39136,2044,outcome,O
39137,2044,of,O
39138,2044,this,O
39139,2044,report,O
39140,2044,is,O
39141,2044,a,O
39142,2044,form,O
39143,2044,to,O
39144,2044,support,O
39145,2044,technician's,O
39146,2044,work,O
39147,2044,and,O
39148,2044,regulation,O
39149,2044,and,O
39150,2044,give,O
39151,2044,them,O
39152,2044,simplicity,O
39153,2044,to,O
39154,2044,input,O
39155,2044,information.,O
39156,2045,It,O
39157,2045,covers,O
39158,2045,the,O
39159,2045,full,O
39160,2045,spectra,O
39161,2045,of,O
39162,2045,requirements,O
39163,2045,of,O
39164,2045,System,O
39165,2045,Services,O
39166,2045,divisions.,O
39167,2046,This,O
39168,2046,report,O
39169,2046,is,O
39170,2046,site,O
39171,2046,specific,O
39172,2046,one,O
39173,2046,and,O
39174,2046,it,O
39175,2046,will,O
39176,2046,display,O
39177,2046,the,O
39178,2046,WO,O
39179,2046,details,O
39180,2046,along,O
39181,2046,with,O
39182,2046,its,O
39183,2046,task,O
39184,2046,WOs,O
39185,2046,and,O
39186,2046,failure,O
39187,2046,reporting,O
39188,2046,information.,O
39189,2047,Each,O
39190,2047,site,O
39191,2047,is,O
39192,2047,having,O
39193,2047,their,O
39194,2047,own,O
39195,2047,logo.,O
39196,2048,This,O
39197,2048,current,O
39198,2048,report,O
39199,2048,will,O
39200,2048,display,O
39201,2048,the,O
39202,2048,logo,O
39203,2048,based,O
39204,2048,on,O
39205,2048,site.,O
39206,2049,It,O
39207,2049,was,O
39208,2049,implemented,O
39209,2049,in,O
39210,2049,V7.1,O
39211,2049,only.,O
39212,2050,In,O
39213,2050,V7.1,O
39214,2050,we,O
39215,2050,do,O
39216,2050,not,O
39217,2050,have,O
39218,2050,the,O
39219,2050,option,O
39220,2050,of,O
39221,2050,auto,O
39222,2050,resetting,O
39223,2050,page,O
39224,2050,numbers,O
39225,2050,"i.e.,",O
39226,2050,while,O
39227,2050,displaying,O
39228,2050,multiple,O
39229,2050,"WOs,",O
39230,2050,for,O
39231,2050,each,O
39232,2050,new,O
39233,2050,WO,O
39234,2050,page,O
39235,2050,number,O
39236,2050,will,O
39237,2050,not,O
39238,2050,be,O
39239,2050,reset,O
39240,2050,automatically,O
39241,2050,I,O
39242,2050,have,O
39243,2050,implemented,O
39244,2050,this,O
39245,2050,option,O
39246,2050,in,O
39247,2050,this,O
39248,2050,report.,O
39249,2051,Language,O
39250,2051,Translation,O
39251,2051,was,O
39252,2051,used,O
39253,2051,for,O
39254,2051,this,O
39255,2051,report,O
39256,2051,in,O
39257,2051,German,O
39258,2051,and,O
39259,2051,French,O
39260,2051,I,O
39261,2051,did,O
39262,2051,not,O
39263,2051,use,O
39264,2051,IBM,O
39265,2051,templates,O
39266,2051,for,O
39267,2051,this,O
39268,2051,report.,O
39269,2052,I,O
39270,2052,have,O
39271,2052,customized,O
39272,2052,our,O
39273,2052,own,O
39274,2052,template,O
39275,2052,in,O
39276,2052,this,O
39277,2052,report.,O
39278,2053,BTRAMR0009.rptdesign,O
39279,2053,Availability,O
39280,2053,Report,O
39281,2053,This,O
39282,2053,particular,O
39283,2053,report,O
39284,2053,relates,O
39285,2053,to,O
39286,2053,the,O
39287,2053,requirement,O
39288,2053,of,O
39289,2053,the,O
39290,2053,business,O
39291,2053,to,O
39292,2053,be,O
39293,2053,able,O
39294,2053,to,O
39295,2053,create,O
39296,2053,a,O
39297,2053,Availability,O
39298,2053,Graph,O
39299,2053,based,O
39300,2053,on,O
39301,2053,selected,O
39302,2053,Train,O
39303,2053,"Assets,",O
39304,2053,a,O
39305,2053,timeframe,O
39306,2053,and,O
39307,2053,selected,O
39308,2053,work,O
39309,2053,types,O
39310,2053,/,O
39311,2053,work,O
39312,2053,order,O
39313,2053,parameters.,O
39314,2054,Availability,O
39315,2054,can,O
39316,2054,be,O
39317,2054,calculated,O
39318,2054,based,O
39319,2054,on,O
39320,2054,a,O
39321,2054,Fleet,O
39322,2054,or,O
39323,2054,a,O
39324,2054,single,O
39325,2054,Train.,O
39326,2055,The,O
39327,2055,business,O
39328,2055,requirement,O
39329,2055,is,O
39330,2055,to,O
39331,2055,be,O
39332,2055,able,O
39333,2055,to,O
39334,2055,select,O
39335,2055,this,O
39336,2055,base,O
39337,2055,as,O
39338,2055,needed,O
39339,2055,to,O
39340,2055,suit,O
39341,2055,the,O
39342,2055,project,O
39343,2055,or,O
39344,2055,view,O
39345,2055,needed,O
39346,2055,at,O
39347,2055,that,O
39348,2055,time.,O
39349,2056,BTRAMR0027.rptdesign,O
39350,2056,Card,O
39351,2056,Stock,O
39352,2056,Report,O
39353,2056,Existing,O
39354,2056,report,O
39355,2056,functionality,O
39356,2056,Technician,O
39357,2056,requiring,O
39358,2056,a,O
39359,2056,part,O
39360,2056,will,O
39361,2056,take,O
39362,2056,the,O
39363,2056,component,O
39364,2056,in,O
39365,2056,its,O
39366,2056,bin,O
39367,2056,along,O
39368,2056,with,O
39369,2056,an,O
39370,2056,Inventory,O
39371,2056,Card.,O
39372,2057,The,O
39373,2057,technician,O
39374,2057,reports,O
39375,2057,the,O
39376,2057,consumption,O
39377,2057,at,O
39378,2057,the,O
39379,2057,exit,O
39380,2057,of,O
39381,2057,the,O
39382,2057,storeroom,O
39383,2057,on,O
39384,2057,the,O
39385,2057,Kiosk,O
39386,2057,computer,O
39387,2057,where,O
39388,2057,he,O
39389,2057,scans,O
39390,2057,its,O
39391,2057,Work,O
39392,2057,Order,O
39393,2057,and,O
39394,2057,the,O
39395,2057,Inventory,O
39396,2057,Card,O
39397,2057,in,O
39398,2057,the,O
39399,2057,application,O
39400,2057,Issue,O
39401,2057,and,O
39402,2057,Transfer,O
39403,2057,of,O
39404,2057,Maximo.,O
39405,2058,When,O
39406,2058,we,O
39407,2058,rebuild,O
39408,2058,something,O
39409,2058,"internally,",O
39410,2058,the,O
39411,2058,technician,O
39412,2058,will,O
39413,2058,bring,O
39414,2058,the,O
39415,2058,new,O
39416,2058,assembly,O
39417,2058,in,O
39418,2058,"store,",O
39419,2058,grab,O
39420,2058,the,O
39421,2058,Inventory,O
39422,2058,Card,O
39423,2058,and,O
39424,2058,he,O
39425,2058,will,O
39426,2058,report,O
39427,2058,the,O
39428,2058,return,O
39429,2058,in,O
39430,2058,store,O
39431,2058,against,O
39432,2058,the,O
39433,2058,rebuilt,O
39434,2058,Work,O
39435,2058,order.,O
39436,2059,Objectives,O
39437,2059,Created,O
39438,2059,a,O
39439,2059,card,O
39440,2059,stock,O
39441,2059,report,O
39442,2059,in,O
39443,2059,order,O
39444,2059,to,O
39445,2059,match,O
39446,2059,the,O
39447,2059,existing,O
39448,2059,Inventory,O
39449,2059,Card,O
39450,2059,tool,O
39451,2059,developed,O
39452,2059,by,O
39453,2059,Systems.,O
39454,2060,Increase,O
39455,2060,reporting,O
39456,2060,of,O
39457,2060,consumption,O
39458,2060,Redefine,O
39459,2060,the,O
39460,2060,process,O
39461,2060,of,O
39462,2060,cycle,O
39463,2060,count,O
39464,2060,80%,O
39465,2060,efficiency,O
39466,2060,in,O
39467,2060,Systems,O
39468,2060,The,O
39469,2060,report,O
39470,2060,will,O
39471,2060,be,O
39472,2060,based,O
39473,2060,on,O
39474,2060,inventory,O
39475,2060,information,O
39476,2060,and,O
39477,2060,will,O
39478,2060,introduce,O
39479,2060,the,O
39480,2060,notion,O
39481,2060,of,O
39482,2060,real,O
39483,2060,time,O
39484,2060,to,O
39485,2060,increase,O
39486,2060,precision,O
39487,2060,BTRAMR0001SBB.rptdesign,O
39488,2060,Report,O
39489,2060,Change,O
39490,2060,The,O
39491,2060,report,O
39492,2060,BTRAMR0001SBB,O
39493,2060,was,O
39494,2060,developed,O
39495,2060,for,O
39496,2060,the,O
39497,2060,European,O
39498,2060,project.,O
39499,2061,It,O
39500,2061,is,O
39501,2061,based,O
39502,2061,on,O
39503,2061,the,O
39504,2061,BTRAMR0001MLM,O
39505,2061,report,O
39506,2061,and,O
39507,2061,currently,O
39508,2061,uses,O
39509,2061,only,O
39510,2061,launch,O
39511,2061,option,O
39512,2061,2,YEARS_OF_EXPERIENCE
39513,2061,and,O
39514,2061,3,YEARS_OF_EXPERIENCE
39515,2061,of,O
39516,2061,the,O
39517,2061,BTRAMR0001MLM,O
39518,2061,report.,O
39519,2062,The,O
39520,2062,client,O
39521,2062,requested,O
39522,2062,to,O
39523,2062,have,O
39524,2062,option,O
39525,2062,1,YEARS_OF_EXPERIENCE
39526,2062,type=1,O
39527,2062,of,O
39528,2062,the,O
39529,2062,BTRAMR0001MLM,O
39530,2062,implemented,O
39531,2062,in,O
39532,2062,the,O
39533,2062,BTRAMR0001SBB,O
39534,2062,report,O
39535,2062,as,O
39536,2062,well,O
39537,2062,as,O
39538,2062,the,O
39539,2062,translation,O
39540,2062,of,O
39541,2062,the,O
39542,2062,labels,O
39543,2062,from,O
39544,2062,French,O
39545,2062,to,O
39546,2062,English.,O
39547,2063,Objectives,O
39548,2063,To,O
39549,2063,have,O
39550,2063,define,O
39551,2063,the,O
39552,2063,"type=1,",O
39553,2063,report,O
39554,2063,definition,O
39555,2063,for,O
39556,2063,BTRAMR0001SBB,O
39557,2063,To,O
39558,2063,have,O
39559,2063,the,O
39560,2063,labels,O
39561,2063,translated,O
39562,2063,from,O
39563,2063,French,O
39564,2063,to,O
39565,2063,English,O
39566,2063,BTRAMR0002.rptdesign,O
39567,2063,Systems,O
39568,2063,Purchase,O
39569,2063,Requisition,O
39570,2063,Report,O
39571,2063,The,O
39572,2063,current,O
39573,2063,PR,O
39574,2063,report,O
39575,2063,does,O
39576,2063,not,O
39577,2063,have,O
39578,2063,bar-coding,O
39579,2063,feature,O
39580,2063,and,O
39581,2063,is,O
39582,2063,formatted,O
39583,2063,too,O
39584,2063,small.,O
39585,2064,This,O
39586,2064,is,O
39587,2064,an,O
39588,2064,operational,O
39589,2064,report;,O
39590,2064,it,O
39591,2064,will,O
39592,2064,be,O
39593,2064,used,O
39594,2064,in,O
39595,2064,real,O
39596,2064,time.,O
39597,2065,Have,O
39598,2065,a,O
39599,2065,common,O
39600,2065,and,O
39601,2065,standardized,O
39602,2065,PR,O
39603,2065,report,O
39604,2065,across,O
39605,2065,all,O
39606,2065,Systems,O
39607,2065,services,O
39608,2065,sites,O
39609,2065,with,O
39610,2065,the,O
39611,2065,support,O
39612,2065,of,O
39613,2065,bar-coding,O
39614,2065,Incident,O
39615,2065,Management,O
39616,2065,Solution,O
39617,2065,report,O
39618,2065,The,O
39619,2065,report,O
39620,2065,displays,O
39621,2065,the,O
39622,2065,overall,O
39623,2065,ticket,O
39624,2065,progress.,O
39625,2066,It,O
39626,2066,shows,O
39627,2066,count,O
39628,2066,of,O
39629,2066,tickets,O
39630,2066,raised,O
39631,2066,and,O
39632,2066,assigned,O
39633,2066,to,O
39634,2066,both,O
39635,2066,Infosys,O
39636,2066,and,O
39637,2066,Client,O
39638,2066,queue.,O
39639,2067,We,O
39640,2067,can,O
39641,2067,view,O
39642,2067,the,O
39643,2067,total,O
39644,2067,no.,O
39645,2068,of,O
39646,2068,tickets,O
39647,2068,raised,O
39648,2068,for,O
39649,2068,various,O
39650,2068,application,O
39651,2068,groups,O
39652,2068,such,O
39653,2068,as,O
39654,2068,"Maximo,",O
39655,2068,Kronos,O
39656,2068,and,O
39657,2068,BIEM.,O
39658,2069,It,O
39659,2069,also,O
39660,2069,further,O
39661,2069,categories,O
39662,2069,the,O
39663,2069,ticket,O
39664,2069,count,O
39665,2069,based,O
39666,2069,on,O
39667,2069,ticket,O
39668,2069,priority,O
39669,2069,and,O
39670,2069,the,O
39671,2069,status.,O
39672,2070,This,O
39673,2070,helps,O
39674,2070,in,O
39675,2070,analyzing,O
39676,2070,the,O
39677,2070,data,O
39678,2070,from,O
39679,2070,ticketing,O
39680,2070,tool.,O
39681,2071,There,O
39682,2071,might,O
39683,2071,be,O
39684,2071,cases,O
39685,2071,where,O
39686,2071,different,O
39687,2071,teams,O
39688,2071,work,O
39689,2071,on,O
39690,2071,the,O
39691,2071,tickets,O
39692,2071,raised.,O
39693,2072,This,O
39694,2072,reports,O
39695,2072,helps,O
39696,2072,to,O
39697,2072,analyses,O
39698,2072,the,O
39699,2072,team,O
39700,2072,wise,O
39701,2072,ticket,O
39702,2072,count.,O
39703,2073,We,O
39704,2073,can,O
39705,2073,there,O
39706,2073,by,O
